180	3.10684E-13			
181	5.01085E-13			
182	8.04947E-13			
183	1.28791E-12			
184	2.05242E-12			
185	3.2577E-12			
186	5.15013E-12			
187	8.10938E-12			
188	1.2718E-11			
189	1.98662E-11			
190	3.09082E-11			
191	4.78955E-11			
192	7.39228E-11			
193	1.13638E-10			
194	1.73994E-10			
195	2.65342E-10			
196	4.03034E-10			
197	6.09733E-10			
198	9.18756E-10			
199	1.37887E-09			
200	2.06115E-09			
201	3.06874E-09			
202	4.55063E-09			
203	6.72119E-09			
204	9.88745E-09			
205	1.44872E-08			
206	2.11421E-08			
207	3.07308E-08			
208	4.44901E-08			
209	6.41527E-08			
210	9.2136E-08			
211	1.31797E-07			
212	1.87779E-07			
213	2.66471E-07			
214	3.76631E-07			
215	5.30206E-07			
216	7.43423E-07			
217	1.03822E-06			
218	1.44414E-06			
219	2.00073E-06			
220	2.76077E-06			
221	3.79434E-06			
222	5.19403E-06			
223	7.08168E-06			
224	9.61679E-06			
225	1.30073E-05			
226	1.75229E-05			
227	2.3512E-05			
228	3.14221E-05			
229	4.18257E-05			
230	5.54516E-05			
231	7.32231E-05			
232	9.63041E-05			
233	0.000126155			
234	0.000164599			
235	0.0002139			
236	0.00027686			
237	0.00035692			
238	0.000458294			
239	0.000586112			
240	0.000746586			
241	0.0009472			
242	0.001196924			
243	0.001506449			
244	0.001888448			
245	0.002357862			
246	0.002932207			
247	0.003631898			
248	0.004480592			
249	0.005505542			
250	0.006737947			
251	0.008213304			
252	0.009971742			
253	0.012058325			
254	0.014523315			
255	0.017422375			
256	0.020816694			
257	0.024773023			
258	0.029363584			
259	0.034665858			
260	0.040762204			
261	0.047739315			
262	0.055687476			
263	0.064699617			
264	0.07487015			
265	0.086293586			
266	0.099062927			
267	0.11326784			
268	0.128992631			
269	0.146314041			
270	0.165298888			
271	0.186001601			
272	0.208461689			
273	0.232701212			
274	0.258722298			
275	0.286504797			
276	0.316004129			
277	0.347149415			
278	0.379841963			
279	0.413954175			
280	0.449328964			
281	0.485779724			
282	0.523090913			
283	0.561019284			
284	0.599295788			
285	0.637628152			
286	0.675704114			
287	0.713195288			
288	0.749761592			
289	0.785056178			
290	0.818730753			
291	0.850441205			
292	0.879853379			
293	0.906648904			
294	0.930530896			
295	0.951229425			
296	0.968506582			
297	0.982161032			
298	0.992031915			
299	0.998001999			
300	1			
301	0.998001999			
302	0.992031915			
303	0.982161032			
304	0.968506582			
305	0.951229425			
306	0.930530896			
307	0.906648904			
308	0.879853379			
309	0.850441205			
310	0.818730753			
311	0.785056178			
312	0.749761592			
313	0.713195288			
314	0.675704114			
315	0.637628152			
316	0.599295788			
317	0.561019284			
318	0.523090913			
319	0.485779724			
320	0.449328964			
321	0.413954175			
322	0.379841963			
323	0.347149415			
324	0.316004129			
325	0.286504797			
326	0.258722298			
327	0.232701212			
328	0.208461689			
329	0.186001601			
330	0.165298888			
331	0.146314041			
332	0.128992631			
333	0.11326784			
334	0.099062927			
335	0.086293586			
336	0.07487015			
337	0.064699617			
338	0.055687476			
339	0.047739315			
340	0.040762204			
341	0.034665858			
342	0.029363584			
343	0.024773023			
344	0.020816694			
345	0.017422375			
346	0.014523315			
347	0.012058325			
348	0.009971742			
349	0.008213304			
350	0.006737947			
351	0.005505542			
352	0.004480592			
353	0.003631898			
354	0.002932207			
355	0.002357862			
356	0.001888448			
357	0.001506449			
358	0.001196924			
359	0.0009472			
360	0.000746586			
361	0.000586112			
362	0.000458294			
363	0.00035692			
364	0.00027686			
365	0.0002139			
366	0.000164599			
367	0.000126155			
368	9.63041E-05			
369	7.32231E-05			
370	5.54516E-05			
371	4.18257E-05			
372	3.14221E-05			
373	2.3512E-05			
374	1.75229E-05			
375	1.30073E-05			
376	9.61679E-06			
377	7.08168E-06			
378	5.19403E-06			
379	3.79434E-06			
380	2.76077E-06			
381	2.00073E-06			
382	1.44414E-06			
383	1.03822E-06			
384	7.43423E-07			
385	5.30206E-07			
386	3.76631E-07			
387	2.66471E-07			
388	1.87779E-07			
389	1.31797E-07			
390	9.2136E-08			
391	6.41527E-08			
392	4.44901E-08			
393	3.07308E-08			
394	2.11421E-08			
395	1.44872E-08			
396	9.88745E-09			
397	6.72119E-09			
398	4.55063E-09			
399	3.06874E-09			
400	2.06115E-09			
401	1.37887E-09			
402	9.18756E-10			
403	6.09733E-10			
404	4.03034E-10			
405	2.65342E-10			
406	1.73994E-10			
407	1.13638E-10			
408	7.39228E-11			
409	4.78955E-11			
410	3.09082E-11			
411	1.98662E-11			
412	1.2718E-11			
413	8.10938E-12			
414	5.15013E-12			
415	3.2577E-12			
416	2.05242E-12			
417	1.28791E-12			
418	8.04947E-13			
419	5.01085E-13			
420	3.10684E-13			
421	1.91862E-13			
422	1.18011E-13			
423	7.22965E-14			
424	4.4114E-14			
425	2.681E-14			
426	1.62286E-14			
427	9.78427E-15			
428	5.87541E-15			
429	3.51408E-15			
430	2.09337E-15			
431	1.24207E-15			
432	7.34017E-16			
433	4.32046E-16			
434	2.53289E-16			
435	1.47899E-16			
436	8.60159E-17			
437	4.98257E-17			
438	2.87469E-17			
439	1.65193E-17			
440	9.45489E-18			
441	5.38993E-18			
442	3.06036E-18			
443	1.73071E-18			
444	9.74853E-19			
445	5.46911E-19			
446	3.05603E-19			
447	1.70083E-19			
448	9.42817E-20			
449	5.20543E-20			
450	2.86252E-20			
451	1.56784E-20			
452	8.55304E-21			
453	4.6473E-21			
454	2.51504E-21			
455	1.35566E-21			
456	7.27812E-22			
457	3.8918E-22			
458	2.07274E-22			
459	1.09952E-22			
460	5.80928E-23			
461	3.05707E-23			
462	1.60233E-23			
463	8.36488E-24			
464	4.34942E-24			
465	2.2525E-24			
466	1.16188E-24			
467	5.96929E-25			
468	3.05453E-25			
469	1.55679E-25			
470	7.90276E-26			
471	3.99567E-26			
472	2.01217E-26			
473	1.00925E-26			
474	5.04197E-27			
475	2.50878E-27			
476	1.24334E-27			
477	6.13729E-28			
478	3.01736E-28			
479	1.47755E-28			
480	7.20639E-29			
481	3.50072E-29			
482	1.69379E-29			
483	8.16252E-30			
484	3.91789E-30			
485	1.87302E-30			
486	8.91859E-31			
487	4.22973E-31			
488	1.99798E-31			
489	9.40012E-32			
490	4.40492E-32			
491	2.05592E-32			
492	9.55733E-33			
493	4.42517E-33			
494	2.04073E-33			
495	9.37356E-34			
496	4.28831E-34			
497	1.95403E-34			
498	8.86826E-35			
499	4.00875E-35			
500	1.80485E-35			
